Year,Make,Model,Condition,Price,ConsumerRating,ConsumerReviews,SellerType,SellerRating,SellerReviews,Zipcode,DealType,ComfortRating,InteriorDesignRating,PerformanceRating,ValueForMoneyRating,ExteriorStylingRating,ReliabilityRating,ExteriorColor,Drivetrain,MinMPG,MaxMPG,FuelType,Transmission,Engine,VIN,Stock#,Mileage
2010,Mercedes-Benz,E-Class E 350,Used,16991,4.7,115,Dealer,5,98,29662,Good,4.7,4.7,4.7,4.5,4.9,4.7,Black,Rear-wheel Drive,17,26,Gasoline,7-SPEED A/T,V6 Cylinder Engine,WDDKJ5GB3AF043729,43729,85810
2020,Hyundai,Santa Fe SEL 2.4,Used,30000,4.8,202,Dealer,4.9,338,44646,Good,4.9,4.8,4.7,4.8,4.9,4.9,Quartz White,All-wheel Drive,21,27,Gasoline,8-Speed Automatic,2.4L I4 16V GDI DOHC,5NMS3CADXLH153945,YY39518A,19904
2019,GMC,Acadia SLT-1,Used,32990,4.8,131,Dealer,4.7,284,44720,Good,4.8,4.7,4.8,4.7,4.8,4.9,Quicksilver Metallic,All-wheel Drive,17,25,Gasoline,6-Speed Automatic,3.6L V6 24V GDI DOHC,1GKKNULS5KZ258337,PCVB8337,46005
2012,Ford,Escape Limited,Used,7355,4.4,180,Dealer,3.6,9,44632,Great,4.5,4.3,4.2,4.4,4.5,4.5,White,Four-wheel Drive,20,27,E85 Flex Fuel,6-Speed Automatic,3.0L V6 24V MPFI DOHC Flexible Fuel,1FMCU9EGXCKA37251,A37251,129000
2021,GMC,Yukon Denali,Used,87990,4,24,Dealer,4.8,312,30401,Fair,4.3,4.5,4.2,3.4,4.7,3.5,White Frost Tri-Coat,Four-wheel Drive,14,19,Gasoline,10-Speed Automatic,6.2L V8 16V GDI OHV,1GKS2DKL4MR267004,MR267004,14804
2021,Toyota,RAV4 LE,Used,32235,4.8,102,Dealer,4.5,654,29730,Good,4.8,4.8,4.8,4.7,4.9,4.9,Super White,Front-wheel Drive,27,35,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3H1RFV5MC106924,MC106924,16464
2019,Jeep,Grand Cherokee Limited,Used,35500,4.8,224,Dealer,4.7,4645,28105,Great,4.9,4.9,4.8,4.6,4.9,4.8,Granite Crystal Clearcoat Metallic,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG0KC555534,SH55534,32858
2020,Ford,Expedition Limited,Used,63500,4.9,27,Dealer,3.8,7,24450,Good,5,4.9,4.9,4.6,4.9,4.8,Magnetic,Four-wheel Drive,17,22,Gasoline,Shiftable Automatic,6 Cylinder,1FMJU2AT7LEA32878,P11162-1,24000
2019,Cadillac,XT5 Luxury,Used,37149,4.6,94,Dealer,4.5,339,34711,Fair,4.8,4.7,4.6,4.4,4.7,4.5,Harbor Blue Metallic,Front-wheel Drive,19,26,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,1GYKNCRS4KZ106217,106217,39958
2019,Chevrolet,Traverse LT Cloth,Used,32302,4.7,203,Dealer,4.2,382,14217,Great,4.8,4.8,4.7,4.5,4.9,4.6,Black,Front-wheel Drive,18,27,Gasoline,9-Speed Automatic,3.6L V6 24V GDI DOHC,1GNERGKW8KJ320287,L30001,32338
2018,Toyota,RAV4 LE,Used,22477,4.8,770,Dealer,4.7,1775,32837,Great,4.8,4.7,4.8,4.7,4.8,4.9,Black,Front-wheel Drive,23,30,Gasoline,6-Speed Automatic,2.5L I4 16V MPFI DOHC,JTMZFREV8JJ164381,164381,34905
2021,Jeep,Grand Cherokee Limited,Used,42998,4.7,58,Dealer,3.9,39,16635,Good,4.7,4.7,4.7,4.5,4.7,4.7,Granite Crystal Metallic Clearcoat,Four-wheel Drive,18,25,Gasoline,Automatic,V6 Cylinder Engine,1C4RJFBG0MC565371,145825,18658
2019,Honda,CR-V EX-L,Used,32441,4.8,540,Dealer,4.9,2704,27616,Good,4.8,4.8,4.7,4.7,4.8,4.8,Platinum White Pearl,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H83KE033823,W207335A,30350
2020,BMW,X5 xDrive40i,Used,57838,4.7,53,Dealer,4.4,221,14623,Good,4.8,4.8,4.8,4.4,4.7,4.7,Dark Graphite Metallic,All-wheel Drive,20,26,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCR6C08LLL66050,BR22L181,40034
2021,Lexus,GX 460 Base,Used,57795,4.6,8,Dealer,4.7,674,14623,Good,4.9,4.2,4.8,4.1,4.6,4.9,Black Onyx,Four-wheel Drive,15,19,Gasoline,6-Speed Automatic,4.6L V8 32V MPFI DOHC,JTJAM7BXXM5289972,XL21037,10347
2017,Jeep,Grand Cherokee Limited,Used,27195,4.8,334,Dealer,4.5,478,20874,Great,4.8,4.8,4.7,4.6,4.8,4.8,Recon Green Clearcoat,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG8HC668849,N220072B,79361
2021,Jeep,Grand Cherokee Laredo E,Used,38000,4.7,58,Dealer,4,824,22182,Good,4.7,4.7,4.7,4.5,4.7,4.7,Granite Crystal Clearcoat Metallic,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFAGXMC525056,0JR12469,16195
2020,Porsche,Taycan Turbo S,Used,173987,3.9,2,Dealer,5,60,17050,NA,4,5,5,2,4,4,Jet Black Metallic,All-wheel Drive,67,68,Electric,2-Speed Automatic,Electric,WP0AC2Y15LSA70187,LSA70187,12705
2018,Ford,Escape Titanium,Used,24550,4.7,578,Dealer,4.9,3960,20784,Good,4.8,4.7,4.7,4.6,4.8,4.8,Shadow Black,Four-wheel Drive,20,27,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1FMCU9J9XJUD33265,140261,54695
2019,Lexus,RX 350,Used,44998,4.8,102,Dealer,2.8,13,33317,Good,4.8,4.8,4.8,4.6,4.9,4.8,Silver,Front-wheel Drive,20,28,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2ZZMCA0KC147626,22966163,14652
2021,Mazda,Mazda6 Touring,Used,26999,5,5,Dealer,4.5,362,18202,Good,5,5,5,5,5,5,Jet Black Mica,Front-wheel Drive,26,35,Gasoline,6-Speed Automatic,2.5L I4 16V GDI DOHC,JM1GL1VM6M1608709,608709,15000
2021,Chevrolet,Silverado 1500 WT,Used,37990,4.5,75,Dealer,4.9,2721,33177,Good,4.7,4.6,4.5,4.3,4.6,4.2,Black,Rear-wheel Drive,16,21,Gasoline,6-Speed Automatic,4.3L V6 12V GDI OHV,3GCPWAEH4MG164094,G534463A,19957
2020,Buick,Encore Preferred,Certified,23167,4.9,21,Dealer,4.9,1638,19073,Great,4.9,5,4.9,5,4.9,5,Ebony Twilight Metallic,Front-wheel Drive,25,30,Gasoline,6-Speed Automatic,1.4L I4 16V MPFI DOHC Turbo,KL4CJASB7LB326699,PB2386,18848
2019,Mercedes-Benz,GLA 250 Base 4MATIC,Used,35350,4.6,33,Dealer,4.6,2352,19034,Good,4.6,4.5,4.6,4.5,4.7,4.7,Polar White,All-wheel Drive,23,31,E85 Flex Fuel,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo Flexible Fuel,WDCTG4GB3KU017789,KU017789T,13116
2019,Honda,CR-V EX,Used,29994,4.8,540,Dealer,4.8,1735,19115,Good,4.8,4.8,4.7,4.7,4.8,4.8,Gray,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,5J6RW2H52KA010151,5853339,36970
2018,Audi,S5 3.0T Prestige,Used,38999,4.7,42,Dealer,4.8,562,8052,Fair,4.8,4.9,4.6,4.4,4.7,4.8,Daytona Gray Pearl Effect,All-wheel Drive,21,30,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Turbo,WAUC4CF5XJA055585,055585A,68543
2021,Mercedes-Benz,AMG GLE 53 Base,Used,84921,3.6,16,Dealer,4.4,3063,7081,Good,4.2,4.6,3.8,2.7,4.6,2.5,Polar White,All-wheel Drive,18,23,Gasoline,9-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,4JGFD6BB1MA190063,MA190063,24979
2019,Mercedes-Benz,AMG C 43 Base 4MATIC,Certified,54890,4.9,5,Dealer,4.9,891,7083,Good,4.8,5,5,5,5,4.6,Black,All-wheel Drive,19,27,Gasoline,9-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,55SWF6EB1KU302387,P8438,22748
2018,Lexus,ES 350 Base,Used,32495,4.9,56,Dealer,4.9,642,8753,Good,4.9,4.9,4.8,4.8,4.9,5,Caviar,Front-wheel Drive,21,30,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI DOHC,58ABK1GG5JU087632,JU087632,16261
2019,Lincoln,Navigator L Reserve,Used,63990,4.5,6,Dealer,4.9,425,7631,Good,4.8,4.8,4.3,4.2,4.8,4.3,Infinite Black Metallic,Four-wheel Drive,0,0,Gasoline,10-Speed Automatic,V6 Cylinder Engine,5LMJJ3LT9KEL22434,L1473P,47472
2020,Hyundai,Palisade SEL,Used,42781,4.7,219,Dealer,4.6,1410,11210,Good,4.8,4.8,4.5,4.6,4.7,4.6,Steel / Graphite,All-wheel Drive,19,24,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,KM8R2DHE0LU036224,Y7406PL,18172
2020,Lincoln,Aviator Reserve AWD,Used,60977,4,88,Dealer,4.8,1708,1756,Good,4.4,4.4,4.1,3.5,4.5,3.5,Maroon,All-wheel Drive,17,24,Gasoline,10-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,5LM5J7XC7LGL35966,43850KK,25806
2019,Toyota,Corolla SE,Certified,24488,4.8,167,Dealer,4.5,4084,2062,Good,4.8,4.7,4.7,4.7,4.8,4.9,Blizzard Pearl,Front-wheel Drive,28,35,Gasoline,Automatic CVT,1.8L I4 16V MPFI DOHC,5YFBURHE2KP865918,PT94947,14873
2021,Audi,Q5 45 Premium,Used,47998,4.6,16,Dealer,4,4,2062,Good,4.6,4.4,4.7,4.2,4.5,4.7,Brilliant Black,All-wheel Drive,23,28,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WA1AAAFYXM2048016,22528696,13923
2019,Nissan,Rogue Sport SV,Certified,25600,4.6,74,Dealer,4.6,304,2767,Good,4.6,4.5,4.5,4.6,4.6,4.7,Gun Metallic,All-wheel Drive,24,30,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,JN1BJ1CR6KW626404,N20227A,16413
2020,Acura,MDX 3.5L w/Technology Package,Used,44900,4.9,50,Dealer,4.6,390,2339,Great,4.9,4.9,4.9,4.8,4.8,4.9,Majestic Black Pearl,All-wheel Drive,19,26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5J8YD4H54LL037037,LL037037,13980
2017,Land,Rover Range Rover 3.0L Supercharged HSE,Used,53952,4.6,20,Dealer,4.3,500,91367,Good,4.8,4.7,4.7,4.2,4.6,4.5,Santorini Black,Four-wheel Drive,17,23,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Supercharged,SALGS2FV2HA358125,HA358125,62883
2021,Ford,Explorer XLT,Used,41988,4.8,61,Dealer,4.7,475,90640,Good,4.9,4.8,4.9,4.8,4.9,4.8,Gray,Rear-wheel Drive,21,28,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FMSK7DH0MGA50403,22206TPR,2634
2016,Ford,Edge Sport,Used,25598,4.6,145,Dealer,4.5,955,90505,Fair,4.8,4.7,4.6,4.5,4.7,4.6,Ingot Silver Metallic,All-wheel Drive,17,24,Gasoline,6-Speed Automatic,2.7L V6 24V GDI DOHC Twin Turbo,2FMPK4AP3GBB04725,GBB04725,81517
2015,Toyota,4Runner Limited,Used,33199,4.7,94,Dealer,3.9,11,90706,Good,4.7,4.6,4.7,4.6,4.9,4.9,Classic Silver Metallic,Four-wheel Drive,17,21,Gasoline,5-Speed Automatic,4.0L V6 24V MPFI DOHC,JTEBU5JR2F5212249,J58691,83613
2021,INFINITI,Q50 3.0t LUXE,Certified,36500,4.9,8,Dealer,4.7,2704,92683,Great,4.9,4.9,4.9,4.8,4.9,4.9,Midnight Black,Rear-wheel Drive,20,29,Gasoline,7-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,JN1EV7BP1MM700976,P6498,17022
2019,BMW,X5 xDrive40i,Used,55997,4.7,55,Dealer,4.4,1140,92024,Good,5,4.9,4.9,4.4,4.7,4.6,Jet Black,All-wheel Drive,20,26,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCR6C50KLL52055,KLL52055,19685
2020,Chevrolet,Tahoe LT,Used,43385,4.4,26,Dealer,4.6,249,93637,Good,4.3,4.2,4.6,4.3,4.5,4.6,Black,Rear-wheel Drive,15,22,Gasoline,6-Speed Automatic,5.3L V8 16V GDI OHV,1GNSCBKC0LR308957,LR308957GPR,63895
2018,Alfa,Romeo Stelvio Ti,Used,32888,4.7,72,Dealer,4.4,133,95122,Fair,4.7,4.5,4.9,4.5,4.8,4.6,Vulcano Black Metallic,All-wheel Drive,22,28,Gasoline,8-Speed Automatic,2.0L I4 16V GDI SOHC Turbo,ZASFAKBNXJ7B76310,J7B76310I,34821
2019,Lexus,RX 350 350,Used,43988,4.8,102,Dealer,4.9,905,95117,Good,4.8,4.8,4.8,4.6,4.9,4.8,Silver Lining Metallic,Front-wheel Drive,20,28,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2ZZMCA2KC145957,3P06517,44693
2021,Toyota,Corolla LE,Certified,29183,4.8,74,Dealer,4.8,2746,94608,Fair,4.8,4.7,4.8,4.7,4.9,4.9,Super White,Front-wheel Drive,30,38,Gasoline,Automatic CVT,1.8L I4 16V MPFI DOHC,5YFEPMAE5MP203755,P11869,19426
2018,Mercedes-Benz,E-Class E 300,Used,40998,4.8,64,Dealer,2.2,3,94523,Good,4.9,5,4.8,4.6,4.9,4.8,White,Rear-wheel Drive,22,30,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WDDZF4JB1JA346363,22540450,15658
2019,Dodge,Charger SXT,Used,26100,4.9,107,Dealer,4.3,1049,85014,Great,4.8,4.8,4.9,4.7,5,4.9,Granite Crystal Clearcoat Metallic,Rear-wheel Drive,19,30,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,2C3CDXBGXKH716587,24997,62509
2019,Mercedes-Benz,C-Class C 300,Used,32997,4.8,40,Dealer,4.5,120,85054,Great,4.8,4.8,4.8,4.5,4.8,4.7,Selenite Gray Metallic,Rear-wheel Drive,23,34,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,55SWF8DB8KU292602,ZMP1376,25606
2021,Toyota,4Runner Limited,Certified,44864,4.9,42,Dealer,4.6,1811,85260,Great,5,4.9,4.8,4.9,4.9,4.9,Midnight Black Metallic,Rear-wheel Drive,16,19,Gasoline,5-Speed Automatic,4.0L V6 24V MPFI DOHC,JTEDU5JR7M5246502,989238,34593
2020,Dodge,Challenger SRT Hellcat,Used,83500,4.9,72,Dealer,3.7,33,85258,Good,4.9,4.9,4.9,4.8,5,4.9,Pitch Black Clearcoat,Rear-wheel Drive,13,21,Gasoline,8-Speed Automatic,6.2L V8 16V MPFI OHV Supercharged,2C3CDZL9XLH169091,5201A,18506
2018,Ford,Edge Titanium,Used,26561,4.8,232,Dealer,4.6,1489,85283,Good,4.9,4.8,4.8,4.6,4.8,4.8,Ingot Silver,Front-wheel Drive,20,29,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,2FMPK3K96JBB74365,Q100328,42181
2020,Kia,Telluride SX,Used,51998,4.8,211,Dealer,3.2,177,80112,Good,4.9,4.9,4.8,4.7,4.9,4.9,Gray,All-wheel Drive,19,24,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,5XYP5DHC8LG029492,NN70731,31515
2019,Subaru,Forester Touring,Certified,37480,4.7,279,Dealer,4.6,687,99206,Fair,4.8,4.7,4.6,4.7,4.7,4.8,Dark Gray Metallic,All-wheel Drive,26,33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKAWC9KH500108,KH500108,15584
2020,Ford,F-150 Lariat,Used,50874,4.8,219,Dealer,4.7,196,98033,Great,4.9,4.8,4.8,4.7,4.8,4.8,Lead Foot,Four-wheel Drive,18,23,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FTEW1E54LFB48412,616772,18521
2019,BMW,X3 sDrive30i,Certified,39962,4.7,99,Dealer,4.5,955,78249,Good,4.7,4.7,4.8,4.3,4.8,4.6,Alpine White,Rear-wheel Drive,23,30,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5UXTR7C59KLF37794,KLF37794A,32281
2009,Lexus,ES 350,Used,12475,4.8,38,Dealer,4.3,104,76248,Fair,4.9,4.8,4.8,4.9,4.6,4.9,Smoky Granite Mica,Front-wheel Drive,19,27,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI DOHC,JTHBJ46G292334239,20340,141383
2010,Lexus,LS 460 Base,Used,19995,4.7,27,Dealer,3.1,4,76120,Great,4.8,4.6,4.8,4.7,4.6,4.8,Silver,Rear-wheel Drive,16,24,Gasoline,8-Speed Automatic,4.6L V8 32V PDI DOHC,JTHBL5EF3A5096705,96705,76213
2021,GMC,Yukon Denali,Used,77000,4,24,Dealer,4.5,2597,76051,Fair,4.3,4.5,4.2,3.4,4.7,3.5,Summit White,Four-wheel Drive,14,19,Gasoline,10-Speed Automatic,6.2L V8 16V GDI OHV,1GKS2DKL1MR210307,MR210307,45110
2018,Honda,Accord EX-L,Used,27987,4.8,652,Dealer,3.9,60,76051,Good,4.8,4.8,4.7,4.7,4.8,4.8,Blue,Front-wheel Drive,30,38,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F50JA100412,5141505B,52156
2018,Audi,Q5 2.0T Tech Premium,Used,35500,4.7,181,Dealer,3.4,32,76051,Good,4.7,4.7,4.7,4.4,4.7,4.6,Ibis White,All-wheel Drive,23,27,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WA1BNAFY1J2228022,J2228022,42355
2022,Hyundai,Sonata N Line Night Edition,Used,39900,4.8,2,Dealer,5,1,78701,Fair,5,5,5,4,5,5,Black,Front-wheel Drive,23,33,Gasoline,8-Speed Automatic with Auto-Shift,2.5L I4 16V PDI DOHC Turbo,5NPEK4JC1NH138592,5NPEK4JC1NH138592,10400
2019,GMC,Acadia SLE-1,Used,32987,4.8,131,Dealer,4.5,206,76018,Good,4.8,4.7,4.8,4.7,4.8,4.9,Quicksilver Metallic,Front-wheel Drive,21,26,Gasoline,6-Speed Automatic,2.5L I4 16V GDI DOHC,1GKKNKLA9KZ282460,KZ282460,15890
2021,Lexus,RX 350 Base,Used,54998,4.8,56,Dealer,4.2,203,75209,Good,4.8,4.8,4.8,4.6,4.7,4.8,Atomic Silver,All-wheel Drive,19,26,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2HZMDA8MC263458,P33549,16067
2021,Lexus,GX 460 Base,Used,55880,4.6,8,Dealer,4.3,1341,75093,Great,4.9,4.2,4.8,4.1,4.6,4.9,Silver,Four-wheel Drive,15,19,Gasoline,6-Speed Automatic,4.6L V8 32V MPFI DOHC,JTJAM7BX0M5275675,275675,19401
2018,Chevrolet,Tahoe LT,Used,38900,4.7,90,Dealer,4.1,57,75093,Great,4.9,4.8,4.8,4.6,4.8,4.8,Pepperdust Metallic,Four-wheel Drive,16,22,Gasoline,6-Speed Automatic,5.3L V8 16V GDI OHV,1GNSKBKC6JR376907,P376907,83014
2018,Audi,Q7 2.0T Premium Plus,Used,38313,4.7,63,Dealer,5,1,75201,Good,4.9,4.8,4.8,4.5,4.7,4.7,Ink Blue Metallic,All-wheel Drive,19,25,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WA1LHAF77JD002316,WA1LHAF77JD002316,50000
2016,Ford,Mustang GT,Used,22725,4.7,229,Dealer,3.6,9,75042,Great,4.6,4.7,4.8,4.7,4.9,4.7,Blue,Rear-wheel Drive,15,25,Gasoline,6-Speed Automatic,5.0L V8 32V MPFI DOHC,1FA6P8CF9G5252580,2148IA,41878
2020,Chevrolet,Blazer 1LT,Used,37674,4.7,67,Dealer,4.4,34,66763,Good,4.8,4.7,4.8,4.5,4.9,4.8,Black,Front-wheel Drive,21,27,Gasoline,9-Speed Automatic,4 Cylinder Engine,3GNKBBRA4LS624236,778024A,24985
2020,Ford,Explorer ST,Used,51881,4.5,248,Dealer,4.2,1255,77450,Great,4.7,4.6,4.5,4.3,4.7,4.3,Agate Black Metallic,Four-wheel Drive,18,24,Gasoline,10-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,1FM5K8GC7LGB73519,LGB73519,24893
2020,Nissan,Altima 2.5 Platinum,Certified,31669,4.7,91,Dealer,4.4,655,77477,Good,4.8,4.7,4.6,4.6,4.8,4.7,Black,All-wheel Drive,25,35,Gasoline,Automatic CVT,2.5L I4 16V GDI DOHC,1N4BL4FW7LC235328,LC235328,22811
2016,GMC,Yukon SLT,Used,36255,4.3,59,Dealer,4.4,554,77074,Good,4.6,4.6,4.2,4,4.6,4.1,Onyx Black,Rear-wheel Drive,16,23,Gasoline,6-Speed Automatic,5.3L V8 16V GDI OHV,1GKS1BKC9GR194322,GR194322,87371
2019,Ford,Escape Titanium,Certified,29839,4.7,264,Dealer,4.7,808,55379,Great,4.8,4.7,4.7,4.6,4.7,4.7,White Platinum Tri-Coat Metallic,Four-wheel Drive,21,27,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1FMCU9J97KUC04496,RS44367A,22076
2015,Mercedes-Benz,C-Class C 300,Used,23698,4.7,121,Dealer,4.7,1543,55423,Fair,4.8,4.8,4.7,4.5,4.8,4.6,Black,All-wheel Drive,24,31,Gasoline,7-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,55SWF4KB2FU096432,221063A,76146
2018,Honda,Accord EX-L 2.0T,Used,33999,4.8,652,Dealer,4.7,16,63628,Fair,4.8,4.8,4.7,4.7,4.8,4.8,Lunar Silver Metallic,Front-wheel Drive,23,34,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F5XJA038510,B1400,37043
2020,Lincoln,Aviator Standard RWD,Used,44962,4,88,Dealer,4.8,708,61738,Great,4.4,4.4,4.1,3.5,4.5,3.5,Pristine White,Rear-wheel Drive,18,26,Gasoline,10-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,5LM5J6WC2LGL24000,R12051,33282
2020,Toyota,RAV4 XLE,Used,29989,4.7,166,Dealer,4.7,34,38008,Great,4.8,4.8,4.7,4.6,4.8,4.8,Black,Front-wheel Drive,28,35,Gasoline,8-SPEED A/T,4 Cylinder Engine,2T3W1RFV0LC045990,7K0905U,66496
2017,Chevrolet,Camaro 2SS,Used,37495,4.8,264,Dealer,4.5,614,60540,Fair,4.6,4.6,4.9,4.7,4.9,4.8,Summit White,Rear-wheel Drive,16,25,Gasoline,8-Speed Automatic,6.2L V8 16V GDI OHV,1G1FH1R75H0139991,A8489P,64149
2019,Lincoln,Nautilus Reserve,Used,44795,4.7,97,Dealer,4.8,1263,60443,Great,4.9,4.7,4.6,4.4,4.9,4.7,Burgundy,All-wheel Drive,20,25,Gasoline,8-Speed Automatic,2.7L V6 24V GDI DOHC Twin Turbo,2LMPJ8LPXKBL22567,T401552,13499
2018,Audi,Q5 2.0T Premium Plus,Used,34698,4.7,181,Dealer,4.6,441,37027,Good,4.7,4.7,4.7,4.4,4.7,4.6,Ibis White,All-wheel Drive,23,27,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WA1BNAFY9J2005808,MJ2005808,50317
2021,Kia,Sportage LX,Used,24729,4.8,59,Dealer,5,4,35806,Great,4.9,4.8,4.8,4.6,4.8,4.8,Steel Gray,Front-wheel Drive,23,30,Gasoline,6-Speed Automatic,2.4L I4 16V GDI DOHC,KNDPM3AC5M7928994,RM7928994,33176
2014,Jeep,Grand Cherokee Overland,Used,20999,4.5,433,Dealer,4,8,46225,Good,4.7,4.6,4.5,4.3,4.8,4.3,Gray,Four-wheel Drive,17,24,E85 Flex Fuel,8-Speed Automatic,3.6L V6 24V MPFI DOHC Flexible Fuel,1C4RJFCG5EC359236,10333,96452
2020,Jeep,Wrangler Unlimited Sahara,Used,43250,4.8,77,Dealer,4.3,400,46240,Great,4.8,4.8,4.8,4.5,4.9,4.8,Billet Silver Metallic Clearcoat,Four-wheel Drive,17,23,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1C4HJXEN0LW204554,KAD3300,44975
2021,Toyota,Camry SE,Certified,31987,4.8,69,Dealer,3.3,19,35906,Good,4.8,4.8,4.8,4.8,4.9,4.9,Midnight Black Metallic,Front-wheel Drive,28,39,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,4T1G11AK1MU469903,SP1481,24854
2021,Mazda,CX-5 Grand Touring,Used,29919,4.8,84,Dealer,5,2,37416,Great,4.8,4.8,4.8,4.7,4.8,4.8,Snowflake White Pearl,Front-wheel Drive,25,31,Gasoline,6-Speed Automatic,2.5L I4 16V GDI DOHC,JM3KFADMXM0342692,RM0342692,41331
2017,Ford,Explorer XLT,Used,24558,4.7,364,Dealer,4.3,47,48623,Good,4.8,4.7,4.6,4.5,4.8,4.7,Blue Jeans Metallic,Four-wheel Drive,16,23,E85 Flex Fuel,6-Speed Automatic,3.5L V6 24V MPFI DOHC Flexible Fuel,1FM5K8D85HGC83976,13921A,85696
2019,Lexus,GX 460 Base,Used,49446,4.7,24,Dealer,4.5,601,30076,Good,4.8,4.6,4.6,4.5,4.6,4.8,Claret Mica,Four-wheel Drive,15,18,Gasoline,6-Speed Automatic,4.6L V8 32V MPFI DOHC,JTJBM7FX9K5218015,NLRS190202,28393
2019,Mercedes-Benz,AMG GLE 43 4MATIC Coupe,Certified,79309,5,10,Dealer,4.8,1875,30096,Good,5,5,5,4.8,5,5,Polar White,All-wheel Drive,17,22,Gasoline,9-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,4JGED6EB1KA150196,22992P,2352
2018,Cadillac,XT5 Luxury,Used,29999,4.8,131,Dealer,4.7,284,48080,Good,4.8,4.8,4.7,4.6,4.9,4.8,Stellar Black Metallic,All-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,1GYKNDRS6JZ131284,1627NB,69241
2018,INFINITI,QX60 Base,Used,33998,4.8,29,Dealer,1,1,28792,Good,4.9,4.8,4.8,4.8,4.8,4.8,Graphite Shadow,All-wheel Drive,19,26,Gasoline,Automatic CVT,3.5L V6 24V MPFI DOHC,5N1DL0MM6JC532810,P532810,53150
2019,Toyota,Highlander XLE,Used,36739,4.6,363,Dealer,4.6,39,29607,Good,4.8,4.7,4.6,4.5,4.7,4.6,Celestial Silver Metallic,Front-wheel Drive,21,27,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,5TDKZRFH2KS561882,PKS561882,46875
2018,Audi,A4 2.0T Premium Plus,Used,31639,4.8,81,Dealer,4.6,39,29607,Good,4.8,4.9,4.8,4.6,4.8,4.7,Manhattan Gray Metallic,All-wheel Drive,24,34,Gasoline,Automatic,2.0L I4,WAUENAF47JN002644,CJN002644,36737
